bill_id,document_id,document_type,document_size,document_mime,document_desc,url,state_link
1945813,497987,supplement,16228,application/pdf,"Fiscal Note",https://legiscan.com/WY/supplement/HB0001/id/497987,https://www.wyoleg.gov/2025/Fiscal/HB0001.pdf
1893485,483010,supplement,7267,application/pdf,"Fiscal Note",https://legiscan.com/WY/supplement/HB0002/id/483010,https://www.wyoleg.gov/2025/Fiscal/HB0002.pdf
1893487,483012,supplement,5662,application/pdf,"Fiscal Note",https://legiscan.com/WY/supplement/HB0003/id/483012,https://www.wyoleg.gov/2025/Fiscal/HB0003.pdf
1893477,483004,supplement,8582,application/pdf,"Fiscal Note",https://legiscan.com/WY/supplement/HB0004/id/483004,https://www.wyoleg.gov/2025/Fiscal/HB0004.pdf
1893477,538639,supplement,13134,application/pdf,Analysis,https://legiscan.com/WY/supplement/HB0004/id/538639,https://www.wyoleg.gov/2025/Summaries/HB0004.pdf
1893473,483000,supplement,10204,application/pdf,"Fiscal Note",https://legiscan.com/WY/supplement/HB0005/id/483000,https://www.wyoleg.gov/2025/Fiscal/HB0005.pdf
1893473,539135,supplement,12933,application/pdf,Analysis,https://legiscan.com/WY/supplement/HB0005/id/539135,https://www.wyoleg.gov/2025/Summaries/HB0005.pdf
1893475,483002,supplement,4898,application/pdf,"Fiscal Note",https://legiscan.com/WY/supplement/HB0006/id/483002,https://www.wyoleg.gov/2025/Fiscal/HB0006.pdf
1893482,483008,supplement,5629,application/pdf,"Fiscal Note",https://legiscan.com/WY/supplement/HB0007/id/483008,https://www.wyoleg.gov/2025/Fiscal/HB0007.pdf
1893490,483015,supplement,6252,application/pdf,"Fiscal Note",https://legiscan.com/WY/supplement/HB0008/id/483015,https://www.wyoleg.gov/2025/Fiscal/HB0008.pdf
1894645,483235,supplement,4930,application/pdf,"Fiscal Note",https://legiscan.com/WY/supplement/HB0009/id/483235,https://www.wyoleg.gov/2025/Fiscal/HB0009.pdf
1894646,483236,supplement,5543,application/pdf,"Fiscal Note",https://legiscan.com/WY/supplement/HB0010/id/483236,https://www.wyoleg.gov/2025/Fiscal/HB0010.pdf
1894655,483244,supplement,6050,application/pdf,"Fiscal Note",https://legiscan.com/WY/supplement/HB0011/id/483244,https://www.wyoleg.gov/2025/Fiscal/HB0011.pdf
1894655,536925,supplement,12795,application/pdf,Analysis,https://legiscan.com/WY/supplement/HB0011/id/536925,https://www.wyoleg.gov/2025/Summaries/HB0011.pdf
1894653,483242,supplement,5697,application/pdf,"Fiscal Note",https://legiscan.com/WY/supplement/HB0012/id/483242,https://www.wyoleg.gov/2025/Fiscal/HB0012.pdf
1894654,483243,supplement,6269,application/pdf,"Fiscal Note",https://legiscan.com/WY/supplement/HB0013/id/483243,https://www.wyoleg.gov/2025/Fiscal/HB0013.pdf
1894650,483239,supplement,6113,application/pdf,"Fiscal Note",https://legiscan.com/WY/supplement/HB0014/id/483239,https://www.wyoleg.gov/2025/Fiscal/HB0014.pdf
1894650,534471,supplement,13402,application/pdf,Analysis,https://legiscan.com/WY/supplement/HB0014/id/534471,https://www.wyoleg.gov/2025/Summaries/HB0014.pdf
1894647,483237,supplement,5555,application/pdf,"Fiscal Note",https://legiscan.com/WY/supplement/HB0015/id/483237,https://www.wyoleg.gov/2025/Fiscal/HB0015.pdf
1894643,483233,supplement,5560,application/pdf,"Fiscal Note",https://legiscan.com/WY/supplement/HB0016/id/483233,https://www.wyoleg.gov/2025/Fiscal/HB0016.pdf
1894738,483696,supplement,5528,application/pdf,"Fiscal Note",https://legiscan.com/WY/supplement/HB0017/id/483696,https://www.wyoleg.gov/2025/Fiscal/HB0017.pdf
1894738,542242,supplement,24261,application/pdf,Analysis,https://legiscan.com/WY/supplement/HB0017/id/542242,https://www.wyoleg.gov/2025/Summaries/HB0017.pdf
1894754,483698,supplement,9486,application/pdf,"Fiscal Note",https://legiscan.com/WY/supplement/HB0018/id/483698,https://www.wyoleg.gov/2025/Fiscal/HB0018.pdf
1894754,542104,supplement,36075,application/pdf,Analysis,https://legiscan.com/WY/supplement/HB0018/id/542104,https://www.wyoleg.gov/2025/Summaries/HB0018.pdf
1894782,483700,supplement,5605,application/pdf,"Fiscal Note",https://legiscan.com/WY/supplement/HB0019/id/483700,https://www.wyoleg.gov/2025/Fiscal/HB0019.pdf
1894879,483764,supplement,5504,application/pdf,"Fiscal Note",https://legiscan.com/WY/supplement/HB0020/id/483764,https://www.wyoleg.gov/2025/Fiscal/HB0020.pdf
1894879,542089,supplement,12353,application/pdf,Analysis,https://legiscan.com/WY/supplement/HB0020/id/542089,https://www.wyoleg.gov/2025/Summaries/HB0020.pdf
1894852,483760,supplement,9301,application/pdf,"Fiscal Note",https://legiscan.com/WY/supplement/HB0021/id/483760,https://www.wyoleg.gov/2025/Fiscal/HB0021.pdf
