bill_id,document_id,document_type,document_size,document_mime,document_desc,url,state_link
1907231,227151,amendment,1049,text/html,"hr1 hfa young 2-12 reformed rejected",https://legiscan.com/WV/amendment/HR1/id/227151,http://www.wvlegislature.gov/legisdocs/chamber/2025/RS/floor_amends/hr1%20hfa%20young%202-12%20reformed%20rejected.htm
1907231,227152,amendment,1137,text/html,"hr1 hfa young 2-12",https://legiscan.com/WV/amendment/HR1/id/227152,http://www.wvlegislature.gov/legisdocs/chamber/2025/RS/floor_amends/hr1%20hfa%20young%202-12.htm
1907231,227153,amendment,930,text/html,"hr1 hfa pushkin _2 2-12",https://legiscan.com/WV/amendment/HR1/id/227153,http://www.wvlegislature.gov/legisdocs/chamber/2025/RS/floor_amends/hr1%20hfa%20pushkin%20_2%202-12.htm
1907231,227154,amendment,930,text/html,"hr1 hfa pushkin _2 2-12 rejected",https://legiscan.com/WV/amendment/HR1/id/227154,http://www.wvlegislature.gov/legisdocs/chamber/2025/RS/floor_amends/hr1%20hfa%20pushkin%20_2%202-12%20rejected.htm
1907231,227155,amendment,898,text/html,"hr1 hfa pushkin _1 2-12",https://legiscan.com/WV/amendment/HR1/id/227155,http://www.wvlegislature.gov/legisdocs/chamber/2025/RS/floor_amends/hr1%20hfa%20pushkin%20_1%202-12.htm
1907231,227156,amendment,898,text/html,"hr1 hfa pushkin _1 2-12 rejected",https://legiscan.com/WV/amendment/HR1/id/227156,http://www.wvlegislature.gov/legisdocs/chamber/2025/RS/floor_amends/hr1%20hfa%20pushkin%20_1%202-12%20rejected.htm
1907231,227157,amendment,801,text/html,"hr1 hfa hansen _2 2-12",https://legiscan.com/WV/amendment/HR1/id/227157,http://www.wvlegislature.gov/legisdocs/chamber/2025/RS/floor_amends/hr1%20hfa%20hansen%20_2%202-12.htm
1907231,227158,amendment,801,text/html,"hr1 hfa hansen _2 2-12 rejected",https://legiscan.com/WV/amendment/HR1/id/227158,http://www.wvlegislature.gov/legisdocs/chamber/2025/RS/floor_amends/hr1%20hfa%20hansen%20_2%202-12%20rejected.htm
1907231,227159,amendment,788,text/html,"hr1 hfa hornbuckle 2-12",https://legiscan.com/WV/amendment/HR1/id/227159,http://www.wvlegislature.gov/legisdocs/chamber/2025/RS/floor_amends/hr1%20hfa%20hornbuckle%202-12.htm
1907231,227160,amendment,788,text/html,"hr1 hfa hornbuckle 2-12 rejected",https://legiscan.com/WV/amendment/HR1/id/227160,http://www.wvlegislature.gov/legisdocs/chamber/2025/RS/floor_amends/hr1%20hfa%20hornbuckle%202-12%20rejected.htm
1907231,227161,amendment,798,text/html,"hr1 hfa williams 2-12",https://legiscan.com/WV/amendment/HR1/id/227161,http://www.wvlegislature.gov/legisdocs/chamber/2025/RS/floor_amends/hr1%20hfa%20williams%202-12.htm
1907231,227162,amendment,798,text/html,"hr1 hfa williams 2-12 rejected",https://legiscan.com/WV/amendment/HR1/id/227162,http://www.wvlegislature.gov/legisdocs/chamber/2025/RS/floor_amends/hr1%20hfa%20williams%202-12%20rejected.htm
1907231,227163,amendment,852,text/html,"hr1 hfa hansen _1 2-12",https://legiscan.com/WV/amendment/HR1/id/227163,http://www.wvlegislature.gov/legisdocs/chamber/2025/RS/floor_amends/hr1%20hfa%20hansen%20_1%202-12.htm
1907231,227164,amendment,852,text/html,"hr1 hfa hansen _1 2-12 rejected",https://legiscan.com/WV/amendment/HR1/id/227164,http://www.wvlegislature.gov/legisdocs/chamber/2025/RS/floor_amends/hr1%20hfa%20hansen%20_1%202-12%20rejected.htm
1907328,222376,amendment,658,text/html,"hr4 hfa pushkin 1-8",https://legiscan.com/WV/amendment/HR4/id/222376,http://www.wvlegislature.gov/legisdocs/chamber/2025/RS/floor_amends/hr4%20hfa%20pushkin%201-8.htm
1968459,242774,amendment,1212,text/html,"hcr8 s t_i am _1 3-28",https://legiscan.com/WV/amendment/HCR8/id/242774,http://www.wvlegislature.gov/legisdocs/chamber/2025/RS/com_amends/hcr8%20s%20t_i%20am%20_1%203-28.htm
1968459,244706,amendment,1212,text/html,"hcr8 s t_i am _1 3-28 adopted",https://legiscan.com/WV/amendment/HCR8/id/244706,http://www.wvlegislature.gov/legisdocs/chamber/2025/RS/com_amends/hcr8%20s%20t_i%20am%20_1%203-28%20adopted.htm
1968854,243961,amendment,1382,text/html,"hcr15 s trn am _1 4-1",https://legiscan.com/WV/amendment/HCR15/id/243961,http://www.wvlegislature.gov/legisdocs/chamber/2025/RS/com_amends/hcr15%20s%20trn%20am%20_1%204-1.htm
1968854,244460,amendment,1382,text/html,"hcr15 s trn am _1 4-1 adopted",https://legiscan.com/WV/amendment/HCR15/id/244460,http://www.wvlegislature.gov/legisdocs/chamber/2025/RS/com_amends/hcr15%20s%20trn%20am%20_1%204-1%20adopted.htm
1970742,243962,amendment,1513,text/html,"hcr31 s t_i am _1 4-1",https://legiscan.com/WV/amendment/HCR31/id/243962,http://www.wvlegislature.gov/legisdocs/chamber/2025/RS/com_amends/hcr31%20s%20t_i%20am%20_1%204-1.htm
