bill_id,date,chamber,sequence,action
2038310,2025-06-24,Council,1,"Introduced in Office of the Secretary"
2038310,2025-07-01,Council,2,"Retained by the Council"
2038310,2025-07-01,Council,3,"Final Reading, CC"
2038310,2025-07-01,Council,4,"Approved with Resolution Number R26-0148"
2038310,2025-07-04,Council,5,"Notice of Intent to Act on PR26-0237 Published in the DC Register"
2038310,2025-07-11,Council,6,"Resolution R26-0148, Effective from Jul 01, 2025 Published in DC Register Vol 72 and Page 007705"
2038316,2025-06-26,Council,1,"Introduced in Office of the Secretary"
2038316,2025-07-01,Council,2,"Retained by the Council"
2038316,2025-07-01,Council,3,"Final Reading, CC"
2038316,2025-07-01,Council,4,"Approved with Resolution Number ACR26-0064"
2038316,2025-08-01,Council,5,"Resolution ACR26-0064, Effective from Jul 01, 2025 Published in DC Register Vol 72 and Page 008462"
2038321,2025-06-24,Council,1,"Introduced in Office of the Secretary"
2038321,2025-07-01,Council,2,"Retained by the Council"
2038321,2025-07-01,Council,3,"Final Reading, CC"
2038321,2025-07-07,Council,4,"Transmitted to Mayor, Response Due on July 21, 2025"
2038321,2025-07-11,Council,5,"Signed by the Mayor and Enacted with Act Number A26-0107, Expires on Oct 09, 2025"
2038321,2025-07-15,Council,6,"Returned from Mayor"
2038321,2025-07-18,Council,7,"Act A26-0107 Published in DC Register Vol 72 and Page 008009, Expires on Oct 09, 2025"
2038329,2025-06-24,Council,1,"Introduced in Office of the Secretary"
2038329,2025-07-01,Council,2,"Referred to Committee on Executive Administration and Labor"
2038329,2025-07-04,Council,3,"Notice of Intent to Act on PR26-0239 Published in the DC Register"
2038335,2025-06-24,Council,1,"Introduced in Office of the Secretary"
2038335,2025-07-01,Council,2,"Referred to Committee on Executive Administration and Labor"
2038335,2025-07-04,Council,3,"Notice of Intent to Act on PR26-0244 Published in the DC Register"
2038342,2025-06-24,Council,1,"Introduced in Office of the Secretary"
2038342,2025-07-01,Council,2,"Referred to Committee on Executive Administration and Labor"
2038342,2025-07-04,Council,3,"Notice of Intent to Act on PR26-0245 Published in the DC Register"
2038347,2025-06-24,Council,1,"Introduced in Office of the Secretary"
2038347,2025-07-01,Council,2,"Referred to Committee on Committee of the Whole"
2038354,2025-06-24,Council,1,"Introduced in Office of the Secretary"
2038354,2025-07-01,Council,2,"Retained by the Council"
2038354,2025-07-01,Council,3,"Final Reading, CC"
2038354,2025-07-07,Council,4,"Transmitted to Mayor, Response Due on July 21, 2025"
2038354,2025-07-11,Council,5,"Signed by the Mayor and Enacted with Act Number A26-0106, Expires on Oct 09, 2025"
2038354,2025-07-15,Council,6,"Returned from Mayor"
2038354,2025-07-25,Council,7,"Act A26-0106 Published in DC Register Vol 72 and Page 008152, Expires on Oct 09, 2025"
2038360,2025-06-24,Council,1,"Introduced in Office of the Secretary"
2038360,2025-07-01,Council,2,"Retained by the Council"
2038360,2025-07-01,Council,3,"Final Reading, CC"
2038360,2025-07-01,Council,4,"Approved with Resolution Number R26-0149"
2038360,2025-07-11,Council,5,"Resolution R26-0149, Effective from Jul 01, 2025 Published in DC Register Vol 72 and Page 007706"
2038368,2025-06-24,Council,1,"Introduced in Office of the Secretary"
2038368,2025-07-01,Council,2,"Referred to Committee on Health"
2038368,2025-07-04,Council,3,"Notice of Intent to Act on PR26-0240 Published in the DC Register"
2038368,2025-09-04,Council,4,"Notice of Public Hearing Published in the DC Register"
2038368,2025-09-23,Council,5,"Roundtable Hearing"
2038374,2025-06-24,Council,1,"Introduced in Office of the Secretary"
2038374,2025-07-01,Council,2,"Retained by the Council"
2038374,2025-07-01,Council,3,"Final Reading, CC"
2038374,2025-07-01,Council,4,"Approved with Resolution Number R26-0150"
2038374,2025-07-11,Council,5,"Resolution R26-0150, Effective from Jul 01, 2025 Published in DC Register Vol 72 and Page 007708"
2038379,2025-06-24,Council,1,"Introduced in Office of the Secretary"
2038379,2025-07-01,Council,2,"Referred to Committee on Committee of the Whole"
2038514,2025-06-26,Council,1,"Introduced in Office of the Secretary"
2038514,2025-07-01,Council,2,"Retained by the Council"
2038514,2025-07-09,Council,3,Withdrawn
2038516,2025-06-26,Council,1,"Introduced in Office of the Secretary"
2038516,2025-07-01,Council,2,"Retained by the Council"
2038516,2025-07-01,Council,3,"Final Reading, CC"
2038516,2025-07-01,Council,4,"Approved with Resolution Number ACR26-0065"
2038516,2025-08-01,Council,5,"Resolution ACR26-0065, Effective from Jul 01, 2025 Published in DC Register Vol 72 and Page 008463"
2038519,2025-06-26,Council,1,"Introduced in Office of the Secretary"
2038519,2025-07-01,Council,2,"Retained by the Council"
2038519,2025-07-01,Council,3,"Final Reading"
2038519,2025-07-01,Council,4,"Approved with Resolution Number R26-0161"
2038519,2025-07-04,Council,5,"Notice of Intent to Act on PR26-0252 Published in the DC Register"
2038519,2025-07-11,Council,6,"Resolution R26-0161, Effective from Jul 01, 2025 Published in DC Register Vol 72 and Page 007722"
2038521,2025-06-25,Council,1,"Introduced in Office of the Secretary"
2038521,2025-07-01,Council,2,"Retained by the Council"
2038521,2025-07-01,Council,3,"Final Reading, CC"
2038521,2025-07-01,Council,4,"Approved with Resolution Number R26-0152"
2038521,2025-07-11,Council,5,"Resolution R26-0152, Effective from Jul 01, 2025 Published in DC Register Vol 72 and Page 007710"
2038524,2025-06-26,Council,1,"Introduced in Office of the Secretary"
2038524,2025-07-01,Council,2,"Retained by the Council"
2038524,2025-07-14,Council,3,"Final Reading, CC"
2038524,2025-07-28,Council,4,"Transmitted to Mayor, Response Due on August 11, 2025"
2038524,2025-08-01,Council,5,"Signed by the Mayor and Enacted with Act Number A26-0122, Expires on Oct 30, 2025"
2038524,2025-08-01,Council,6,"Returned from Mayor"
2038524,2025-08-08,Council,7,"Act A26-0122 Published in DC Register Vol 72 and Page 008596, Expires on Oct 30, 2025"
2038527,2025-06-26,Council,1,"Introduced in Office of the Secretary"
2038527,2025-07-01,Council,2,"Retained by the Council"
2038527,2025-07-09,Council,3,Withdrawn
2038530,2025-06-25,Council,1,"Introduced in Office of the Secretary"
2038530,2025-07-01,Council,2,"Retained by the Council"
2038530,2025-07-01,Council,3,"Agendized; not considered at the request of L. George"
2038534,2025-06-27,Council,1,"Introduced in Office of the Secretary"
2038534,2025-07-01,Council,2,"Retained by the Council"
2038534,2025-07-09,Council,3,Withdrawn
2038536,2025-06-26,Council,1,"Introduced in Office of the Secretary"
2038536,2025-07-01,Council,2,"Retained by the Council"
2038536,2025-07-01,Council,3,"Final Reading"
2038536,2025-07-01,Council,4,"Approved with Resolution Number R26-0162"
2038536,2025-07-11,Council,5,"Resolution R26-0162, Effective from Jul 01, 2025 Published in DC Register Vol 72 and Page 007724"
2038540,2025-06-25,Council,1,"Introduced in Office of the Secretary"
2038540,2025-07-01,Council,2,"Retained by the Council"
2038540,2025-07-01,Council,3,"Final Reading, CC"
2038540,2025-07-07,Council,4,"Transmitted to Mayor, Response Due on July 21, 2025"
2038540,2025-07-11,Council,5,"Signed by the Mayor and Enacted with Act Number A26-0108, Expires on Oct 09, 2025"
2038540,2025-07-15,Council,6,"Returned from Mayor"
2038540,2025-07-18,Council,7,"Act A26-0108 Published in DC Register Vol 72 and Page 008011, Expires on Oct 09, 2025"
2038543,2025-06-25,Council,1,"Introduced in Office of the Secretary"
2038543,2025-07-01,Council,2,"Retained by the Council"
2038543,2025-07-01,Council,3,"Final Reading"
2038543,2025-07-01,Council,4,"Approved with Resolution Number R26-0166"
2038543,2025-07-11,Council,5,"Resolution R26-0166, Effective from Jul 01, 2025 Published in DC Register Vol 72 and Page 007748"
2038546,2025-06-26,Council,1,"Introduced in Office of the Secretary"
2038546,2025-07-01,Council,2,"Retained by the Council"
2038546,2025-07-14,Council,3,"Final Reading, CC"
2038546,2025-07-14,Council,4,"Approved with Resolution Number R26-0172"
2038546,2025-07-18,Council,5,"Resolution R26-0172, Effective from Jul 14, 2025 Published in DC Register Vol 72 and Page 008030"
2038549,2025-06-25,Council,1,"Introduced in Office of the Secretary"
2038549,2025-07-01,Council,2,"Retained by the Council"
2038549,2025-07-01,Council,3,"WITHDRAWN (CM L. George)"
2038552,2025-06-25,Council,1,"Introduced in Office of the Secretary"
2038552,2025-07-01,Council,2,"Retained by the Council"
2038552,2025-07-14,Council,3,"Final Reading, CC"
2038552,2025-07-28,Council,4,"Transmitted to Mayor, Response Due on August 11, 2025"
2038552,2025-08-01,Council,5,"Signed by the Mayor and Enacted with Act Number A26-0121, Expires on Oct 30, 2025"
2038552,2025-08-01,Council,6,"Returned from Mayor"
2038552,2025-08-08,Council,7,"Act A26-0121 Published in DC Register Vol 72 and Page 008594, Expires on Oct 30, 2025"
2038554,2025-06-25,Council,1,"Introduced in Office of the Secretary"
2038554,2025-07-01,Council,2,"Retained by the Council"
2038554,2025-07-14,Council,3,"Final Reading, CC"
2038554,2025-07-14,Council,4,"Approved with Resolution Number R26-0171"
2038554,2025-07-18,Council,5,"Resolution R26-0171, Effective from Jul 14, 2025 Published in DC Register Vol 72 and Page 008028"
2038557,2025-06-25,Council,1,"Introduced in Office of the Secretary"
2038557,2025-07-01,Council,2,"Retained by the Council"
2038557,2025-07-01,Council,3,"Final Reading"
2038557,2025-07-01,Council,4,"Approved with Resolution Number R26-0165"
2038557,2025-07-11,Council,5,"Resolution R26-0165, Effective from Jul 01, 2025 Published in DC Register Vol 72 and Page 007646"
2038629,2025-06-30,Council,1,"Introduced in Office of the Secretary"
2038629,2025-07-01,Council,2,"Retained by the Council"
2038629,2025-07-01,Council,3,"Final Reading"
2038629,2025-07-01,Council,4,"Approved with Resolution Number R26-0156"
2038629,2025-07-11,Council,5,"Resolution R26-0156, Effective from Jul 01, 2025 Published in DC Register Vol 72 and Page 007713"
2038634,2025-06-30,Council,1,"Introduced in Office of the Secretary"
2038634,2025-07-01,Council,2,"Retained by the Council"
2038634,2025-07-01,Council,3,"Final Reading"
2038634,2025-07-01,Council,4,"Approved with Resolution Number R26-0158"
2038634,2025-07-11,Council,5,"Resolution R26-0158, Effective from Jul 01, 2025 Published in DC Register Vol 72 and Page 007717"
2038638,2025-06-30,Council,1,"Introduced in Office of the Secretary"
2038638,2025-07-01,Council,2,"Retained by the Council"
2038638,2025-07-01,Council,3,"Final Reading"
2038638,2025-07-10,Council,4,"Transmitted to Mayor, Response Due on July 24, 2025"
2038638,2025-07-21,Council,5,"Signed by the Mayor and Enacted with Act Number A26-0117, Expires on Oct 19, 2025"
2038638,2025-07-22,Council,6,"Returned from Mayor"
2038638,2025-07-25,Council,7,"Act A26-0117 Published in DC Register Vol 72 and Page 008173, Expires on Oct 19, 2025"
2038643,2025-06-30,Council,1,"Introduced in Office of the Secretary"
2038643,2025-07-01,Council,2,"Retained by the Council"
2038643,2025-07-01,Council,3,"Final Reading, CC"
2038643,2025-07-01,Council,4,"Approved with Resolution Number ACR26-0067"
2038643,2025-08-01,Council,5,"Resolution ACR26-0067, Effective from Jul 01, 2025 Published in DC Register Vol 72 and Page 008467"
2038646,2025-06-30,Council,1,"Introduced in Office of the Secretary"
2038646,2025-07-01,Council,2,"Retained by the Council"
2038646,2025-07-01,Council,3,"Final Reading"
2038646,2025-07-10,Council,4,"Transmitted to Mayor, Response Due on July 24, 2025"
2038646,2025-07-21,Council,5,"Signed by the Mayor and Enacted with Act Number A26-0118, Expires on Oct 19, 2025"
2038646,2025-07-22,Council,6,"Returned from Mayor"
2038646,2025-07-25,Council,7,"Act A26-0118 Published in DC Register Vol 72 and Page 008176, Expires on Oct 19, 2025"
2038652,2025-06-27,Council,1,"Introduced in Office of the Secretary"
2038652,2025-07-01,Council,2,"Referred to Committee on Committee of the Whole"
2038657,2025-06-30,Council,1,"Introduced in Office of the Secretary"
2038657,2025-07-01,Council,2,"Retained by the Council"
2038657,2025-07-01,Council,3,"First Reading"
2038657,2025-07-01,Council,4,"Amendment (Pinto)"
2038657,2025-07-11,Council,5,"Notice of Intent to Act on B26-0305 Published in the DC Register"
2038661,2025-06-30,Council,1,"Introduced in Office of the Secretary"
2038661,2025-07-01,Council,2,"Retained by the Council"
2038661,2025-07-01,Council,3,"Final Reading"
2038661,2025-07-01,Council,4,"Approved with Resolution Number R26-0157"
2038661,2025-07-11,Council,5,"Resolution R26-0157, Effective from Jul 01, 2025 Published in DC Register Vol 72 and Page 007714"
2038665,2025-06-30,Council,1,"Introduced in Office of the Secretary"
2038665,2025-07-01,Council,2,"Retained by the Council"
2038665,2025-07-01,Council,3,"Final Reading"
2038665,2025-07-01,Council,4,"Approved with Resolution Number R26-0159"
2038665,2025-07-11,Council,5,"Resolution R26-0159, Effective from Jul 01, 2025 Published in DC Register Vol 72 and Page 007719"
2038669,2025-06-30,Council,1,"Introduced in Office of the Secretary"
2038669,2025-07-01,Council,2,"Retained by the Council"
2038669,2025-07-01,Council,3,"Final Reading"
2038669,2025-07-10,Council,4,"Transmitted to Mayor, Response Due on July 24, 2025"
2038669,2025-07-21,Council,5,"Signed by the Mayor and Enacted with Act Number A26-0119, Expires on Oct 19, 2025"
2038669,2025-07-22,Council,6,"Returned from Mayor"
2038669,2025-07-25,Council,7,"Act A26-0119 Published in DC Register Vol 72 and Page 008178, Expires on Oct 19, 2025"
2038674,2025-06-30,Council,1,"Introduced in Office of the Secretary"
2038674,2025-07-01,Council,2,"Retained by the Council"
2038674,2025-07-01,Council,3,"First Reading"
2038674,2025-07-11,Council,4,"Notice of Intent to Act on B26-0300 Published in the DC Register"
2038679,2025-06-30,Council,1,"Introduced in Office of the Secretary"
2038679,2025-07-01,Council,2,"Retained by the Council"
2038679,2025-07-01,Council,3,"Final Reading"
2038679,2025-07-01,Council,4,"Oral Amendment (Mendelson)"
2038679,2025-07-01,Council,5,"Approved with Resolution Number R26-0153"
2038679,2025-07-04,Council,6,"Notice of Intent to Act on PR26-0260 Published in the DC Register"
2038679,2025-07-18,Council,7,"Resolution R26-0153, Effective from Jul 01, 2025 Published in DC Register Vol 72 and Page 008022"
2038683,2025-06-27,Council,1,"Introduced in Office of the Secretary"
2038683,2025-07-01,Council,2,"Referred to Committee on Committee of the Whole"
2038686,2025-06-30,Council,1,"Introduced in Office of the Secretary"
2038686,2025-07-01,Council,2,"Retained by the Council"
2038686,2025-07-01,Council,3,"First Reading"
2038686,2025-07-11,Council,4,"Notice of Intent to Act on B26-0302 Published in the DC Register"
2038691,2025-06-30,Council,1,"Introduced in Office of the Secretary"
2038691,2025-07-01,Council,2,"Retained by the Council"
2038691,2025-07-01,Council,3,"Final Reading, CC"
2038691,2025-07-07,Council,4,"Transmitted to Mayor, Response Due on July 21, 2025"
2038691,2025-07-15,Council,5,"Returned from Mayor"
2038691,2025-07-18,Council,6,"Act A26-0110 Published in DC Register Vol 72 and Page 008018, Expires on Oct 20, 2025"
2038691,2025-07-22,Council,7,"Enacted without Mayor's Signature with Act Number A26-0110, Expires on Oct 20, 2025"
2038694,2025-06-30,Council,1,"Introduced in Office of the Secretary"
2038694,2025-07-01,Council,2,"Retained by the Council"
2038694,2025-07-01,Council,3,"Amendment (Pinto)"
2038694,2025-07-01,Council,4,"Final Reading"
2038694,2025-07-01,Council,5,"Agendized; not considered at the request of L.George"
2038694,2025-07-10,Council,6,"Transmitted to Mayor, Response Due on July 24, 2025"
2038694,2025-07-14,Council,7,"Signed by the Mayor and Enacted with Act Number A26-0109, Expires on Oct 12, 2025"
2038694,2025-07-15,Council,8,"Returned from Mayor"
2038694,2025-07-18,Council,9,"Act A26-0109 Published in DC Register Vol 72 and Page 008013, Expires on Oct 12, 2025"
2038698,2025-06-27,Council,1,"Introduced in Office of the Secretary"
2038698,2025-07-01,Council,2,"Referred to Committee on Committee of the Whole"
2038704,2025-06-26,Council,1,"Introduced in Office of the Secretary"
